Buyer_ID,Supplier_ID,Product_Category,Quantity_Ordered,Order_Date,Dispatch_Date,Delivery_Date,Shipping_Mode,Order_Value_USD,Delay_Days,Disruption_Type,Disruption_Severity,Historical_Disruption_Count,Supplier_Reliability_Score,Organization_ID,Dominant_Buyer_Flag,Available_Historical_Records,Supply_Risk_Flag
0.6122448979591836,0.5517241379310345,0.75,0.41051567239635994,0.7884615384615401,0.7847411444141699,0.8031914893617014,0.6666666666666666,0.7697726344231727,1.0,0.6666666666666666,0.0,0.47368421052631576,0.48,0.7368421052631579,0.0,0.7449392712550607,1.0
0.4897959183673469,1.0,0.5,0.7765419615773509,0.840659340659343,0.8392370572207142,0.8324468085106389,0.6666666666666666,0.6592667348911712,0.0,0.3333333333333333,0.5,0.3157894736842105,0.020000000000000018,0.10526315789473684,0.0,0.575910931174089,0.0
0.9183673469387754,0.4482758620689655,1.0,0.8220424671385238,0.8214285714285694,0.8201634877384194,0.8138297872340416,1.0,0.7669626207917548,0.2,1.0,0.5,0.8421052631578947,0.8200000000000001,0.2631578947368421,1.0,0.0931174089068826,1.0
0.7142857142857142,0.10344827586206896,0.0,0.6188068756319516,0.2225274725274744,0.22070844686648883,0.23936170212765973,0.0,0.8468574930326063,0.7000000000000001,0.0,0.5,0.15789473684210525,0.8200000000000001,0.10526315789473684,0.0,0.19331983805668015,1.0
0.3061224489795918,0.4482758620689655,0.0,0.4084934277047523,0.5769230769230731,0.58038147138965,0.5877659574468055,0.3333333333333333,0.6142798202432622,0.1,0.6666666666666666,0.5,0.631578947368421,0.78,0.3684210526315789,0.0,0.10323886639676114,1.0
0.9387755102040816,0.9310344827586207,0.25,0.3488372093023256,0.409340659340657,0.4114441416893797,0.4095744680851041,0.0,0.08869219287849432,0.30000000000000004,0.6666666666666666,0.5,0.15789473684210525,0.28,0.9473684210526315,0.0,0.39979757085020245,1.0
0.6122448979591836,0.5172413793103449,0.25,0.6279069767441862,0.098901098901095,0.10626702997275572,0.11170212765957643,0.6666666666666666,0.4881625091516567,0.30000000000000004,0.6666666666666666,0.5,0.21052631578947367,0.8400000000000001,1.0,0.0,0.006072874493927126,1.0
0.3061224489795918,0.034482758620689655,0.75,0.4236602628918099,0.9642857142857153,0.9591280653950989,0.9521276595744652,0.6666666666666666,0.0777245644620444,0.0,0.3333333333333333,0.5,0.15789473684210525,0.54,0.47368421052631576,0.0,0.6467611336032388,0.0
0.1020408163265306,0.9310344827586207,1.0,0.18301314459049547,0.8543956043956058,0.855585831062676,0.8484042553191458,0.0,0.4079879299256138,0.2,0.6666666666666666,0.5,0.894736842105263,0.3799999999999999,1.0,0.0,0.5728744939271254,1.0
0.6530612244897959,0.24137931034482757,1.0,0.9929221435793733,0.9890109890109855,0.986376021798371,0.984042553191486,0.0,0.40755087512084237,0.7000000000000001,0.3333333333333333,0.0,0.2631578947368421,0.6200000000000001,0.3684210526315789,0.0,0.23279352226720648,1.0
0.5510204081632653,0.7586206896551724,0.25,0.8331648129423661,0.159340659340657,0.16076294277929293,0.18351063829786796,0.3333333333333333,0.06607212921127888,0.7000000000000001,0.6666666666666666,0.5,0.05263157894736842,0.020000000000000018,0.10526315789473684,1.0,0.8836032388663967,1.0
0.5714285714285714,0.24137931034482757,1.0,0.0,0.3571428571428541,0.3596730245231612,0.35904255319148604,0.3333333333333333,0.3491997103829337,0.1,0.0,0.5,0.5263157894736842,0.1399999999999999,0.6842105263157894,1.0,0.5799595141700404,1.0
0.22448979591836732,0.06896551724137931,1.0,0.8392315470171892,0.5521978021978029,0.5558583106267037,0.5505319148936181,0.0,0.11111081897719872,0.2,0.0,0.0,0.6842105263157894,0.74,0.631578947368421,0.0,0.24190283400809717,1.0
0.673469387755102,0.3793103448275862,0.0,0.9595551061678463,0.6648351648351678,0.667574931880111,0.6622340425531874,0.0,0.8091290049874,0.0,0.3333333333333333,0.5,0.21052631578947367,0.24,0.5789473684210527,1.0,0.09008097165991903,0.0
0.7142857142857142,0.41379310344827586,0.25,0.5722952477249748,0.0934065934065913,0.10081743869210413,0.10106382978723616,0.0,0.9487381837450399,0.0,0.3333333333333333,0.5,0.2631578947368421,0.6000000000000001,0.7894736842105263,0.0,0.23380566801619432,0.0
0.5102040816326531,0.24137931034482757,0.5,0.3741152679474216,0.2527472527472554,0.25885558583106416,0.26329787234042357,0.0,0.07238586215683816,0.0,0.3333333333333333,0.5,0.47368421052631576,0.3799999999999999,0.5263157894736842,0.0,0.46153846153846156,0.0
0.673469387755102,0.27586206896551724,0.25,0.9453993933265926,0.5659340659340657,0.5694822888283397,0.5718085106382986,1.0,0.9561735760831315,0.1,0.0,0.5,0.3684210526315789,0.8600000000000001,0.05263157894736842,0.0,0.23481781376518218,1.0
0.6122448979591836,0.896551724137931,0.5,0.9201213346814965,0.9670329670329636,0.9591280653950989,0.9468085106382986,0.0,0.5231503541337174,0.1,0.0,1.0,0.6842105263157894,0.96,0.5263157894736842,0.0,0.35728744939271256,1.0
0.08163265306122448,0.10344827586206896,0.0,0.6673407482305359,0.909340659340657,0.9019073569482288,0.8803191489361666,0.3333333333333333,0.2998895733811175,0.0,0.3333333333333333,0.5,0.10526315789473684,0.8799999999999999,0.10526315789473684,0.0,0.3360323886639676,0.0
0.04081632653061224,0.6551724137931034,0.75,0.43478260869565216,0.8351648351648322,0.8365122615803813,0.8404255319148888,0.6666666666666666,0.07693640963826182,0.1,0.6666666666666666,0.0,0.5789473684210527,0.28,0.631578947368421,1.0,0.4433198380566802,1.0
0.5714285714285714,0.1724137931034483,1.0,0.9787664307381194,0.9587912087912116,0.9591280653950989,0.9787234042553195,1.0,0.5011734345105432,1.0,1.0,0.5,0.7894736842105263,0.19999999999999996,0.47368421052631576,0.0,0.3785425101214575,1.0
0.673469387755102,0.9310344827586207,0.0,0.3114256825075834,0.5824175824175839,0.5858310626703016,0.5824468085106389,0.0,0.7953940369625803,0.30000000000000004,0.3333333333333333,0.0,0.8421052631578947,0.48,0.0,1.0,0.2945344129554656,1.0
0.7959183673469387,0.41379310344827586,1.0,0.13751263902932256,0.4340659340659343,0.43051771117166737,0.43882978723404165,0.6666666666666666,0.7078669864858852,0.0,0.3333333333333333,0.5,0.0,0.0,0.21052631578947367,0.0,0.3481781376518219,0.0
0.9591836734693877,0.8620689655172413,0.75,0.2032355915065723,0.0631868131868103,0.06811989100818039,0.0797872340425485,1.0,0.050270605890228665,0.2,0.3333333333333333,0.5,0.47368421052631576,0.020000000000000018,0.7368421052631579,1.0,0.6710526315789473,1.0
0.36734693877551017,0.0,0.75,0.4398382204246714,0.8021978021978029,0.8010899182561317,0.8005319148936181,0.6666666666666666,0.0729717704258908,0.0,0.3333333333333333,0.5,0.47368421052631576,0.56,0.42105263157894735,0.0,0.43218623481781376,0.0
0.42857142857142855,0.24137931034482757,0.0,0.3154701718907988,0.0082417582417591,0.016348773841961872,0.034574468085104115,0.0,0.4033130008130312,0.2,1.0,0.5,0.05263157894736842,0.52,0.6842105263157894,0.0,0.6639676113360323,1.0
0.26530612244897955,0.0,0.75,0.1172901921132457,0.6016483516483504,0.5994550408719377,0.5930851063829792,0.0,0.2956096317899225,0.0,0.3333333333333333,0.5,0.42105263157894735,1.0,0.8421052631578947,0.0,0.13056680161943318,0.0
0.8571428571428571,0.20689655172413793,0.5,0.6723963599595552,0.9972527472527446,0.9972752043596742,1.0,0.3333333333333333,0.23263288609878532,0.30000000000000004,0.6666666666666666,0.5,0.631578947368421,0.19999999999999996,0.9473684210526315,0.0,0.14170040485829957,1.0
0.673469387755102,0.3103448275862069,0.75,0.9464105156723964,0.0521978021978029,0.0599455040871959,0.06914893617020823,0.0,0.28130756442564003,0.1,0.3333333333333333,1.0,0.7894736842105263,0.26,0.42105263157894735,0.0,0.4190283400809717,1.0
0.42857142857142855,0.7586206896551724,1.0,0.8109201213346816,0.4148351648351678,0.4196185286103571,0.42819148936170137,0.0,0.804371357033933,0.30000000000000004,0.6666666666666666,0.5,0.894736842105263,0.1200000000000001,0.42105263157894735,1.0,0.0931174089068826,1.0
0.8775510204081632,0.3793103448275862,1.0,0.5803842264914055,0.1346153846153868,0.13623978201635367,0.14893617021276384,1.0,0.9302575003134822,0.0,0.3333333333333333,0.5,0.9473684210526315,0.9199999999999999,0.05263157894736842,0.0,0.6325910931174089,0.0
0.2857142857142857,0.9310344827586207,1.0,0.2457027300303337,0.4835164835164818,0.4822888283378788,0.47340425531914576,0.3333333333333333,0.40554479154447615,0.0,0.3333333333333333,0.5,0.5789473684210527,0.78,0.05263157894736842,1.0,0.28643724696356276,0.0
0.44897959183673464,1.0,1.0,0.5419615773508595,0.2609890109890074,0.26158038147138996,0.27925531914893753,1.0,0.9071144270557351,0.30000000000000004,0.3333333333333333,0.5,0.3684210526315789,0.8200000000000001,0.15789473684210525,0.0,0.9665991902834008,1.0
0.5510204081632653,0.8275862068965517,0.5,0.6076845298281093,0.2857142857142847,0.2888283378746621,0.2872340425531874,0.6666666666666666,0.32184424588327143,0.1,0.6666666666666666,0.5,0.8421052631578947,0.8999999999999999,0.6842105263157894,1.0,0.9331983805668016,1.0
0.24489795918367346,0.27586206896551724,0.25,0.07482305358948432,0.6840659340659343,0.6866485013623986,0.6728723404255277,0.0,0.4769590612523916,0.1,0.3333333333333333,0.5,0.7368421052631579,0.52,0.7894736842105263,0.0,0.6619433198380567,1.0
0.44897959183673464,0.7931034482758621,0.0,0.8139534883720931,0.3186813186813211,0.31607629427793427,0.35372340425531945,0.6666666666666666,0.22627061398009088,1.0,1.0,0.0,0.47368421052631576,0.45999999999999996,0.6842105263157894,0.0,0.22469635627530363,1.0
0.26530612244897955,0.4482758620689655,1.0,0.38928210313447925,0.969780219780219,0.9673024523160763,0.992021276595743,1.0,0.6411818479672199,1.0,1.0,0.0,0.7368421052631579,0.3400000000000001,0.2631578947368421,1.0,0.7520242914979757,1.0
0.6938775510204082,0.8620689655172413,0.75,0.9120323559150658,0.6236263736263723,0.6267029972752098,0.632978723404257,0.0,0.9800663773192624,0.5,1.0,1.0,0.7368421052631579,0.5800000000000001,0.0,0.0,0.4676113360323887,1.0
0.3469387755102041,0.0,1.0,0.21132457027300305,0.1785714285714306,0.1852861035422393,0.19680851063829863,0.0,0.6041575824255834,0.1,0.3333333333333333,1.0,0.3157894736842105,0.45999999999999996,0.8421052631578947,0.0,0.5506072874493927,1.0
0.32653061224489793,0.7241379310344828,0.75,0.4792719919110212,0.9175824175824161,0.9100817438692133,0.8989361702127638,1.0,0.35820332250640113,0.30000000000000004,0.3333333333333333,0.5,0.631578947368421,0.45999999999999996,0.47368421052631576,0.0,0.27834008097165996,1.0
0.16326530612244897,0.13793103448275862,0.75,0.42163801820020225,0.7170329670329636,0.711171662125345,0.7207446808510625,1.0,0.6485314877661059,0.30000000000000004,1.0,0.5,0.8421052631578947,0.94,0.894736842105263,0.0,0.6892712550607287,1.0
0.9387755102040816,0.9655172413793103,1.0,0.3498483316481294,0.8076923076923066,0.8065395095367904,0.8031914893617014,1.0,0.12304660165114087,0.2,0.3333333333333333,1.0,0.42105263157894735,0.98,0.05263157894736842,0.0,0.14068825910931174,1.0
0.061224489795918366,0.9655172413793103,0.5,0.5338725985844288,0.6648351648351678,0.667574931880111,0.6622340425531874,1.0,0.8896429539322799,0.0,0.3333333333333333,0.5,0.3684210526315789,0.8,0.05263157894736842,1.0,0.3603238866396761,0.0
0.8775510204081632,0.3793103448275862,0.75,0.6461071789686552,0.5082417582417591,0.506811989100818,0.5186170212765973,1.0,0.5036359885609348,0.1,1.0,0.0,1.0,0.76,0.5263157894736842,0.0,0.7206477732793521,1.0
0.8979591836734693,0.8620689655172413,0.75,0.9484327603640041,0.6730769230769198,0.667574931880111,0.6648936170212778,0.0,0.44984143870109183,0.5,0.3333333333333333,0.0,0.894736842105263,0.6799999999999999,0.10526315789473684,0.0,0.022267206477732795,1.0
0.4897959183673469,0.8275862068965517,1.0,0.9646107178968656,0.340659340659343,0.3405994550408735,0.34574468085106247,1.0,0.5865095480598489,0.2,0.6666666666666666,0.5,0.631578947368421,0.15999999999999992,0.10526315789473684,0.0,0.978744939271255,1.0
0.32653061224489793,0.13793103448275862,0.75,0.8847320525783621,0.7335164835164818,0.7302452316076327,0.734042553191486,0.0,0.625472144582017,0.2,0.6666666666666666,0.5,0.7894736842105263,0.06000000000000005,0.2631578947368421,0.0,0.7439271255060729,1.0
0.5306122448979591,0.10344827586206896,0.75,0.7704752275025278,0.3571428571428541,0.3623978201634941,0.35638297872340274,0.0,0.07184444812982611,0.0,0.3333333333333333,0.5,0.42105263157894735,0.7,0.6842105263157894,0.0,0.8896761133603238,0.0
0.3469387755102041,0.7241379310344828,1.0,0.17997977755308395,0.6483516483516496,0.6485013623978233,0.6436170212765973,1.0,0.6833702770373308,0.2,0.0,0.5,0.5789473684210527,0.72,0.6842105263157894,1.0,0.27226720647773284,1.0
0.7755102040816326,0.6206896551724138,1.0,0.18301314459049547,0.0467032967032992,0.04632152588555982,0.05053191489361808,1.0,0.2421910582753223,0.0,0.3333333333333333,0.5,0.5789473684210527,0.040000000000000036,0.42105263157894735,0.0,0.8684210526315789,0.0
0.12244897959183673,0.10344827586206896,0.0,0.6703741152679474,0.1071428571428541,0.1144414168937331,0.14095744680850686,0.3333333333333333,0.7147409423880465,0.5,0.3333333333333333,1.0,0.2631578947368421,0.9199999999999999,0.15789473684210525,1.0,0.6720647773279352,1.0
0.5714285714285714,0.5172413793103449,0.5,0.02426693629929222,0.0549450549450512,0.0599455040871959,0.10106382978723616,0.0,0.8234446228708494,1.0,1.0,1.0,0.9473684210526315,0.10000000000000009,0.631578947368421,0.0,0.3360323886639676,1.0
0.061224489795918366,0.034482758620689655,0.5,0.9767441860465117,0.6153846153846132,0.6185286103542253,0.6196808510638263,1.0,0.8048476476703219,0.2,0.0,0.5,0.3157894736842105,0.28,0.3157894736842105,0.0,0.08502024291497975,1.0
0.7346938775510203,0.6551724137931034,0.75,0.18099089989888778,0.9725274725274744,0.972752043596735,0.9734042553191458,1.0,0.5531083272996444,0.5,0.0,1.0,0.10526315789473684,0.6799999999999999,0.05263157894736842,0.0,0.6275303643724696,1.0
0.8979591836734693,0.3793103448275862,0.5,0.7168857431749243,0.7719780219780219,0.768392370572208,0.7872340425531874,1.0,0.5207409909272196,1.0,0.0,1.0,0.7894736842105263,0.15999999999999992,0.5263157894736842,0.0,0.03036437246963563,1.0
0.9183673469387754,0.6896551724137931,0.75,0.5055611729019212,0.019230769230766498,0.02452316076294636,0.04521276595744439,0.3333333333333333,0.14302431408080962,0.30000000000000004,1.0,0.5,0.894736842105263,0.06000000000000005,0.5263157894736842,0.0,0.7489878542510121,1.0
0.16326530612244897,0.3103448275862069,0.0,0.8645096056622852,0.2719780219780219,0.27247956403270024,0.2925531914893611,0.3333333333333333,0.776203063630811,1.0,0.3333333333333333,0.5,0.7894736842105263,0.3400000000000001,0.7894736842105263,0.0,0.24190283400809717,1.0
0.061224489795918366,0.1724137931034483,1.0,0.16177957532861478,0.6565934065934087,0.6594005449591336,0.6489361702127638,0.6666666666666666,0.2717016620621868,0.1,1.0,1.0,0.3157894736842105,0.76,0.7368421052631579,1.0,0.8997975708502024,1.0
0.8163265306122448,0.5517241379310345,1.0,0.17795753286147625,0.2362637362637372,0.2425068119891023,0.2526595744680833,0.0,0.4972401435141553,0.0,0.3333333333333333,0.5,0.15789473684210525,0.41999999999999993,0.5263157894736842,0.0,0.36639676113360325,0.0
0.8163265306122448,0.1724137931034483,1.0,0.2871587462082912,0.8159340659340657,0.8092643051771162,0.8005319148936181,0.6666666666666666,0.28458092491394416,0.0,0.3333333333333333,0.5,0.3684210526315789,0.6599999999999999,0.3157894736842105,1.0,0.8309716599190283,0.0
0.2857142857142857,0.1724137931034483,0.5,0.06268958543983821,0.0357142857142847,0.04359673024523403,0.058510638297867956,1.0,0.13396649988067455,0.1,0.0,0.5,0.631578947368421,0.5800000000000001,0.631578947368421,0.0,0.3927125506072875,1.0
0.061224489795918366,0.9655172413793103,0.0,0.6683518705763398,0.9148351648351678,0.9073569482288875,0.8936170212765973,0.3333333333333333,0.6302514329168403,0.0,0.3333333333333333,0.5,0.631578947368421,0.020000000000000018,0.7894736842105263,1.0,0.659919028340081,0.0
0.7959183673469387,0.20689655172413793,0.5,0.6723963599595552,0.002747252747255402,0.010899182561310283,0.03723404255318741,0.3333333333333333,0.0543812671151147,0.30000000000000004,1.0,0.5,0.8421052631578947,0.98,0.42105263157894735,1.0,0.6751012145748988,1.0
0.6938775510204082,0.034482758620689655,0.5,0.15672396359959556,0.8021978021978029,0.8038147138964575,0.7978723404255277,0.6666666666666666,0.7494723387387097,0.0,0.3333333333333333,0.5,0.8421052631578947,0.040000000000000036,0.5789473684210527,0.0,0.3016194331983806,0.0
0.08163265306122448,0.3793103448275862,0.0,0.8907987866531851,0.8901098901098905,0.8855585831062669,0.875,0.3333333333333333,0.3179309772958018,0.2,0.6666666666666666,0.0,0.21052631578947367,0.96,0.42105263157894735,1.0,0.8663967611336032,1.0
0.9387755102040816,0.3793103448275862,0.0,0.47320525783619816,0.1098901098901095,0.117166212534066,0.12234042553191671,1.0,0.00012316815183053414,0.0,0.3333333333333333,0.5,0.2631578947368421,0.54,0.3684210526315789,0.0,0.3744939271255061,0.0
0.7346938775510203,0.9310344827586207,0.0,0.04853387259858443,0.8708791208791169,0.8637602179836534,0.8484042553191458,0.3333333333333333,0.5116900531099453,0.1,0.0,0.0,0.9473684210526315,0.96,0.9473684210526315,1.0,0.09919028340080972,1.0
0.32653061224489793,0.1724137931034483,0.0,0.9767441860465117,0.8653846153846132,0.8583106267030018,0.8377659574468055,0.6666666666666666,0.0468926839331292,0.0,0.3333333333333333,0.5,0.631578947368421,0.1200000000000001,0.05263157894736842,0.0,0.0465587044534413,0.0
0.2857142857142857,0.8620689655172413,1.0,0.8574317492416583,0.3021978021978029,0.3079019073569498,0.3244680851063819,1.0,0.2764671976312884,0.5,0.0,1.0,0.6842105263157894,0.5,0.05263157894736842,0.0,0.8481781376518218,1.0
0.0,0.7241379310344828,0.25,0.0839231547017189,0.0357142857142847,0.04359673024523403,0.0425531914893611,0.6666666666666666,0.707756964360112,0.0,0.3333333333333333,0.5,0.15789473684210525,0.15999999999999992,0.6842105263157894,1.0,0.42611336032388664,0.0
0.3469387755102041,0.0,0.25,0.3640040444893832,0.6318681318681314,0.6267029972752098,0.6196808510638263,0.3333333333333333,0.06274820708429232,0.30000000000000004,0.3333333333333333,0.5,0.3157894736842105,0.06000000000000005,0.5263157894736842,0.0,0.4848178137651822,1.0
0.8775510204081632,0.48275862068965514,0.0,0.6956521739130436,0.2280219780219781,0.2316076294277991,0.23138297872340274,0.6666666666666666,0.8402672890467312,0.0,0.3333333333333333,0.5,0.3684210526315789,0.6200000000000001,0.894736842105263,0.0,0.5850202429149797,0.0
0.6938775510204082,0.13793103448275862,0.25,0.14863498483316484,0.3543956043956058,0.3569482288828354,0.35106382978723616,0.6666666666666666,0.003812549803214103,0.0,0.3333333333333333,0.5,0.631578947368421,0.19999999999999996,0.05263157894736842,1.0,0.06174089068825911,0.0
0.12244897959183673,0.3103448275862069,0.25,0.6359959555106168,0.6318681318681314,0.6294277929155356,0.6223404255319167,0.0,0.24708866084466255,0.0,0.3333333333333333,0.5,0.2631578947368421,0.5800000000000001,0.21052631578947367,0.0,0.10931174089068826,0.0
0.5102040816326531,0.5517241379310345,0.0,0.3447927199191102,0.8928571428571459,0.8855585831062669,0.8882978723404236,0.3333333333333333,0.7417224530080131,0.30000000000000004,0.0,0.5,0.2631578947368421,0.1200000000000001,0.15789473684210525,0.0,0.6862348178137652,1.0
0.5102040816326531,0.5862068965517241,0.25,0.48028311425682507,0.3956043956043942,0.3978201634877436,0.39893617021276384,0.3333333333333333,0.3166127342520721,0.0,0.3333333333333333,0.5,0.10526315789473684,0.3400000000000001,1.0,0.0,0.5546558704453441,0.0
0.02040816326530612,0.7931034482758621,0.5,0.06268958543983821,0.9450549450549417,0.9373297002724854,0.9308510638297847,0.6666666666666666,0.1019947577693014,0.1,1.0,0.5,0.10526315789473684,0.78,0.21052631578947367,0.0,0.1194331983805668,1.0
0.24489795918367346,0.034482758620689655,0.75,0.7077856420626897,0.0741758241758248,0.07901907356948357,0.09308510638297918,0.0,0.3606258317389564,0.0,0.3333333333333333,0.5,0.631578947368421,0.43999999999999995,0.3684210526315789,1.0,0.604251012145749,0.0
0.8163265306122448,0.10344827586206896,0.75,0.36299292214357937,0.1785714285714306,0.1771117166212548,0.18085106382978466,0.3333333333333333,0.27068456413844993,0.2,0.6666666666666666,0.5,0.05263157894736842,0.6200000000000001,0.894736842105263,0.0,0.3856275303643725,1.0
0.26530612244897955,0.7931034482758621,0.0,0.5662285136501517,0.4450549450549417,0.44686648501362924,0.4547872340425485,1.0,0.8436444020176116,0.0,0.3333333333333333,0.5,0.7894736842105263,0.6399999999999999,0.8421052631578947,0.0,0.39574898785425106,0.0
0.44897959183673464,0.5172413793103449,1.0,0.32962588473205257,0.6263736263736277,0.6294277929155356,0.6276595744680833,0.6666666666666666,0.3136872378379035,0.0,0.3333333333333333,0.5,0.2631578947368421,0.8400000000000001,0.631578947368421,0.0,0.9878542510121457,0.0
0.8163265306122448,0.27586206896551724,0.0,0.7765419615773509,0.7142857142857153,0.7084468664850192,0.7021276595744652,0.3333333333333333,0.7898047511760639,0.1,1.0,1.0,0.3684210526315789,0.32000000000000006,0.2631578947368421,1.0,0.05161943319838057,1.0
0.4897959183673469,0.5172413793103449,1.0,0.7431749241658241,0.4478021978021971,0.44414168937330345,0.44680851063829863,1.0,0.8928596853852595,0.30000000000000004,0.0,0.0,0.3684210526315789,0.6799999999999999,0.0,0.0,0.6093117408906882,1.0
0.7346938775510203,0.27586206896551724,0.75,0.14155712841253792,0.8241758241758248,0.8228882833787523,0.8297872340425485,0.3333333333333333,0.4342917123406803,0.7000000000000001,0.6666666666666666,1.0,0.2631578947368421,0.96,0.21052631578947367,0.0,0.29149797570850206,1.0
0.7755102040816326,0.034482758620689655,0.0,1.0,0.8296703296703285,0.8228882833787523,0.8430851063829792,1.0,0.9109510441989621,1.0,0.3333333333333333,0.0,0.6842105263157894,0.74,0.8421052631578947,1.0,0.3400809716599191,1.0
